日期,開盤,最高,最低,收盤,成交量,成交值,成交筆數 
2010-09-16,60.8,61.0,60.5,60.5,27918807,1696027586,7168
2010-09-17,61.0,61.4,60.6,61.2,49430481,3016907971,11195
2010-09-20,61.5,62.0,61.3,62.0,66009939,4076808393,13469
2010-09-21,62.3,62.3,61.6,61.8,32745842,2027253964,6658
2010-09-23,60.9,60.9,59.9,60.0,106308218,6406005561,25218
2010-09-24,59.7,60.2,59.6,60.1,60417416,3615130376,13208
2010-09-27,60.8,60.8,60.4,60.7,60795573,3684157429,12777
2010-09-28,60.7,61.2,60.6,61.0,48385337,2949053151,10294
2010-09-29,61.5,61.9,61.0,61.5,79797090,4911597857,15774
2010-09-30,61.7,62.0,61.6,62.0,59691920,3688449409,9875
2010-10-01,62.2,62.3,61.7,62.0,39000599,2416952821,9826
2010-10-04,62.0,62.1,61.6,61.9,25797121,1595534334,7673
2010-10-05,61.7,61.7,60.9,61.1,30388674,1859478014,6628
2010-10-06,61.9,62.0,61.5,61.8,34183594,2108602248,7261
2010-10-07,61.4,61.7,61.0,61.3,39333781,2410386004,7904
2010-10-08,61.0,61.8,61.0,61.8,58237104,3576277442,8728
2010-10-11,62.0,62.0,61.1,61.5,24646815,1516846914,5124
2010-10-12,61.5,61.5,60.4,61.0,28094400,1706881600,8419
2010-10-13,61.3,61.3,60.4,61.0,31040128,1885446629,7976
2010-10-14,61.4,62.0,61.3,61.8,48827692,3012350686,11545
2010-10-15,61.3,61.9,61.2,61.9,30492277,1879956776,6459
2010-10-18,61.4,61.8,60.4,60.5,32530604,1973459304,9099
2010-10-19,60.6,60.7,60.1,60.7,36089952,2180870468,9030
2010-10-20,60.5,61.1,60.4,61.0,34490907,2097019527,8292
2010-10-21,61.3,61.4,60.8,61.0,40237461,2458712121,7376
2010-10-22,61.7,61.8,61.4,61.8,42971490,2646457386,9208
2010-10-25,62.0,62.2,61.8,62.0,38700363,2398665034,10753
2010-10-26,62.2,62.3,62.0,62.3,37964025,2359307050,9725
2010-10-27,62.3,62.4,61.9,62.0,28106224,1747861763,6328
2010-10-28,62.4,63.0,62.1,62.7,62152025,3887832025,13925
2010-10-29,63.0,63.1,62.5,62.8,67950318,4273677075,15541
2010-11-01,63.4,63.5,63.0,63.5,76412451,4844601716,16674
2010-11-02,63.0,63.4,63.0,63.3,24422860,1544655880,8113
2010-11-03,63.5,64.0,63.3,63.9,45944910,2925816274,12042
2010-11-04,63.9,64.1,63.6,63.9,32789288,2092387807,11096
2010-11-05,64.5,64.6,63.8,64.2,44439457,2853065105,12995
2010-11-08,64.2,64.2,63.1,63.3,25993414,1646648272,9057
2010-11-09,63.3,64.0,63.1,64.0,25859736,1646238339,9060
2010-11-10,64.0,64.3,63.7,64.2,40350878,2582636832,8993
2010-11-11,63.9,64.2,63.7,63.7,31729995,2026479596,9432
2010-11-12,63.6,64.0,63.0,63.0,29717715,1881294945,8334
2010-11-15,63.8,64.0,63.2,63.9,27654865,1763056334,7637
2010-11-16,64.3,64.7,64.1,64.5,57574940,3709785040,13615
2010-11-17,64.2,64.5,63.6,63.8,51389635,3289392041,13110
2010-11-18,63.7,63.9,63.0,63.3,39098639,2472196460,8795
2010-11-19,63.6,64.0,63.0,63.7,23828288,1514110594,6361
2010-11-22,63.6,64.3,63.2,63.8,25455014,1626202406,7429
2010-11-23,63.7,63.8,63.3,63.4,31197401,1980052805,7535
2010-11-24,63.0,64.0,63.0,63.2,29838835,1900190249,6770
2010-11-25,63.8,64.5,63.5,64.4,35239560,2261940415,10703
2010-11-26,63.9,64.5,63.9,64.4,34464743,2217689791,8509
2010-11-29,64.6,64.7,63.8,64.3,35816781,2304258384,6117
2010-11-30,63.8,64.4,63.4,63.4,70250069,4482529806,9730
2010-12-01,63.8,64.6,63.8,64.6,58436751,3757027201,11510
2010-12-02,65.0,66.4,64.9,66.2,88027127,5805770321,22785
2010-12-03,66.8,70.0,66.7,68.3,130917340,8902402620,32016
2010-12-06,68.9,69.5,68.4,68.5,58841593,4053926413,14842
2010-12-07,68.5,68.6,67.6,68.0,59039512,4014164116,12467
2010-12-08,68.6,68.7,67.8,68.0,47351126,3222609021,10085
2010-12-09,69.0,70.1,68.8,70.0,91627105,6392717942,23501
2010-12-10,69.6,69.9,69.3,69.7,32865475,2286354688,7316
2010-12-13,70.0,70.4,69.0,69.4,38255713,2659379895,9002
2010-12-14,69.9,69.9,68.7,69.0,58489659,4040656094,11466
2010-12-15,68.6,70.1,68.5,70.0,57589685,4006673200,11925
2010-12-16,70.0,71.6,69.8,71.2,66209125,4701959177,15793
2010-12-17,72.0,75.0,71.6,72.9,111499233,8145175666,28863
2010-12-20,73.0,73.0,70.9,71.2,93319672,6674936912,16128
2010-12-21,71.5,71.6,70.8,71.3,63310149,4504047465,8535
2010-12-22,71.1,71.6,70.7,71.2,27073200,1922771300,7441
2010-12-23,71.8,71.8,70.7,71.0,35614804,2527957184,9110
2010-12-24,71.0,71.0,70.5,70.8,56586878,4008439117,4883
2010-12-27,70.8,70.8,70.0,70.7,45211396,3182737933,6189
2010-12-28,70.9,71.0,70.6,70.9,36610483,2592330584,6975
2010-12-29,70.8,70.8,70.2,70.6,40414979,2845810408,8366
2010-12-30,70.6,70.8,70.1,70.6,55579081,3913465496,8588
2010-12-31,70.5,72.3,70.3,71.0,143761763,10247046473,15792
2011-01-03,71.5,71.6,70.8,71.1,35747205,2541551155,7394
2011-01-04,71.0,71.6,70.8,71.2,36048199,2567399929,8813
2011-01-05,70.9,71.1,69.6,69.8,54327088,3811818734,12673
2011-01-06,69.8,71.0,69.7,71.0,46802332,3295606915,8619
2011-01-07,71.9,73.0,71.9,72.5,170328819,12335418871,23691
2011-01-10,73.0,74.2,72.6,74.2,69703894,5110967768,16369
2011-01-11,74.1,74.9,73.8,74.5,82758806,6162045858,16810
2011-01-12,74.7,75.0,74.7,74.9,53637687,4014372696,10433
2011-01-13,75.1,75.3,74.2,74.6,93105337,6938412487,12512
2011-01-14,74.4,74.8,74.1,74.8,29817293,2220104622,5767
2011-01-17,75.4,75.9,75.3,75.8,67400276,5092053375,11899
2011-01-18,75.5,77.4,75.2,76.8,57357186,4373750537,13917
2011-01-19,76.9,78.3,76.6,78.0,87297730,6768302794,19410
2011-01-20,77.0,77.0,76.1,76.4,43718267,3341141503,14962
2011-01-21,74.0,75.2,74.0,74.6,81475611,6091444279,15460
2011-01-24,75.2,75.4,74.6,75.3,46169039,3467457893,8248
2011-01-25,75.9,75.9,74.9,75.0,50794623,3826117525,9000
2011-01-26,74.6,75.2,74.3,74.6,66830494,4989976065,11664
2011-01-27,74.9,75.4,74.8,75.2,69892004,5251216072,13786
2011-01-28,75.2,76.9,74.9,76.3,110404458,8379115848,22572
2011-02-08,77.0,77.0,74.8,75.5,110969823,8381585010,26740
2011-02-09,75.5,75.6,73.8,73.8,81246782,6040472175,20142
2011-02-10,73.1,73.4,72.0,72.0,83632934,6078858298,20588
2011-02-11,72.2,72.4,70.9,71.4,112430037,8044680271,26850
2011-02-14,72.0,72.9,71.5,72.5,66889583,4841305528,14377
2011-02-15,72.4,73.1,71.4,72.5,56495041,4102685127,13726
2011-02-16,72.4,72.7,71.9,72.1,54423863,3933560828,11904
2011-02-17,72.4,72.9,71.6,72.5,49330644,3562377585,11030
2011-02-18,73.1,73.9,73.0,73.0,74599914,5483477622,14923
2011-02-21,73.1,73.4,72.3,73.4,39070280,2849659463,7394
2011-02-22,72.2,72.5,71.2,72.5,82661396,5929226108,18155
2011-02-23,71.5,71.9,70.5,71.0,80262579,5724036296,19137
2011-02-24,71.0,71.4,70.5,70.5,62768424,4454063545,12755
2011-02-25,70.6,71.1,69.9,70.5,78873152,5559067692,17438
2011-03-01,70.0,71.8,70.0,71.4,84618121,6003532203,15496
2011-03-02,70.8,71.0,70.4,70.4,53047407,3745323697,12752
2011-03-03,70.1,71.6,70.1,70.8,59498499,4214044381,10928
2011-03-04,71.5,72.0,71.3,71.8,60659920,4348797572,11646
2011-03-07,71.6,71.7,70.9,70.9,30172470,2149438070,7613
2011-03-08,70.5,71.8,70.5,71.5,55818519,3982273270,9129
2011-03-09,72.2,72.2,71.1,71.4,46796528,3350255428,7702
2011-03-10,72.1,72.1,70.1,70.5,64180088,4539678068,13650
2011-03-11,70.0,70.6,69.5,70.0,52600534,3687666814,12715
2011-03-14,70.3,70.5,69.1,70.3,48041338,3354385405,10839
2011-03-15,70.0,70.1,66.2,68.0,117025324,7953678108,26883
2011-03-16,68.8,69.1,68.1,68.5,62389483,4274786011,12755
2011-03-17,66.8,67.5,65.7,67.4,105442287,7033491536,22945
2011-03-18,67.8,68.4,67.2,68.3,55721233,3780251570,13797
2011-03-21,68.3,69.1,68.0,69.0,36534983,2510013669,9293
2011-03-22,69.5,69.5,68.4,68.6,34736830,2393692119,8792
2011-03-23,69.1,69.1,68.1,68.7,31238583,2142998527,8969
2011-03-24,69.1,70.1,69.0,69.4,44747838,3111389809,10271
2011-03-25,70.4,71.2,70.0,71.2,51712263,3656021795,14870
2011-03-28,70.6,71.0,70.3,71.0,31030915,2197248591,8150
2011-03-29,70.6,71.2,70.4,70.8,34871283,2468543490,8045
2011-03-30,70.3,70.8,70.0,70.3,60975449,4290358805,11251
2011-03-31,71.0,71.0,70.0,70.6,46429498,3272055557,7943
2011-04-01,70.7,70.8,70.1,70.7,30274033,2133378022,5174
2011-04-06,71.5,72.9,71.5,72.9,114460250,8301842095,25496
2011-04-07,73.0,73.0,72.3,72.8,45215954,3283279085,9827
2011-04-08,72.9,73.0,72.4,72.9,65763831,4782338327,9173
2011-04-11,73.0,73.0,70.9,71.1,62602112,4503047226,10791
2011-04-12,70.5,70.7,70.1,70.1,45964636,3231872388,10389
2011-04-13,70.1,70.8,70.0,70.7,27891600,1964191434,6801
2011-04-14,70.3,70.5,69.6,69.8,53756684,3757806950,12461
2011-04-15,70.0,70.0,69.1,69.2,52231570,3629601369,11026
2011-04-18,69.8,69.8,68.8,69.0,27185278,1877233082,6035
2011-04-19,68.5,68.5,68.0,68.1,42733182,2915769158,9788
2011-04-20,69.0,69.8,68.5,69.8,48244873,3333577105,9868
2011-04-21,70.7,71.3,70.3,70.7,50937217,3606899284,12730
2011-04-22,70.9,71.0,70.3,70.9,25371724,1792206477,5550
2011-04-25,71.0,71.1,70.1,70.3,22103592,1556732134,4696
2011-04-26,69.7,70.3,69.1,70.3,31931088,2226635524,8675
2011-04-27,71.5,72.7,71.5,72.3,59307601,4271965822,17352
2011-04-28,73.4,73.7,72.9,73.0,83614038,6125682340,17830
2011-04-29,73.7,73.9,72.9,73.2,93588212,6882965276,17949
2011-05-03,73.9,74.8,73.6,74.6,81669099,6066179700,19824
2011-05-04,74.4,74.4,73.0,73.8,46678225,3433260073,10039
2011-05-05,74.0,74.8,73.6,74.8,45484174,3378326290,11504
2011-05-06,75.0,75.6,74.4,75.0,54111533,4059218987,14830
2011-05-09,75.6,76.1,75.2,75.5,64708117,4897105327,11734
2011-05-10,75.6,75.6,74.4,74.4,43355853,3237316122,9744
2011-05-11,75.3,75.3,74.6,75.0,43256281,3243205073,8555
2011-05-12,74.2,76.0,74.1,75.7,59055772,4439548659,13621
2011-05-13,76.0,76.1,75.5,75.9,40118462,3043904778,9913
2011-05-16,75.9,75.9,74.7,74.9,34105848,2560369491,6607
2011-05-17,74.6,76.0,74.6,75.6,41402144,3119333671,10167
2011-05-18,75.3,75.8,74.9,75.3,28263408,2130897500,6393
2011-05-19,74.9,76.3,74.9,75.2,58823651,4460406004,10381
2011-05-20,76.0,76.0,74.9,75.5,33000080,2493815774,6934
2011-05-23,74.7,75.5,74.5,75.1,39033336,2930155900,7808
2011-05-24,74.9,75.1,74.2,74.8,34788138,2599793554,7252
2011-05-25,74.2,74.9,73.3,74.5,59580438,4415640385,11539
2011-05-26,75.0,75.0,74.0,74.2,33240611,2473777614,6184
2011-05-27,73.8,74.5,73.8,74.0,49929460,3699398420,8290
2011-05-30,74.0,75.3,74.0,75.1,33733362,2524331116,7159
2011-05-31,75.5,76.9,75.4,76.7,62918492,4799615122,14707
2011-06-01,76.3,77.3,76.3,77.0,45321656,3488783299,12368
2011-06-02,76.3,77.4,76.3,76.4,61881218,4759830178,11664
2011-06-03,77.0,77.2,76.1,77.2,36770550,2822036850,7149
2011-06-07,77.2,78.2,76.6,77.5,41425578,3213436992,11181
2011-06-08,77.1,78.0,77.1,77.5,58253016,4519789810,8862
2011-06-09,78.0,78.0,76.8,76.9,36964778,2849471423,7818
2011-06-10,77.0,77.5,75.1,75.3,55348517,4214876102,15429
2011-06-13,74.5,75.0,73.9,74.7,72548035,5389059717,13505
2011-06-14,74.5,76.4,74.5,76.2,52975332,4004129070,11341
2011-06-15,77.0,77.4,76.1,77.0,91840464,7051595267,13586
2011-06-16,76.0,76.2,75.4,75.5,63134906,4779979485,11314
2011-06-17,75.0,75.1,74.1,74.2,91732005,6844046003,16326
2011-06-20,74.6,75.4,74.1,74.9,31787173,2381029976,7386
2011-06-21,75.4,76.2,75.3,75.9,42663024,3234102432,9032
2011-06-22,76.3,76.3,74.6,75.0,46702856,3517723800,9351
2011-06-23,74.7,74.9,73.8,74.2,70233153,5213627372,13195
2011-06-24,73.6,73.6,71.9,72.9,86769132,6309240008,16470
2011-06-27,72.0,72.1,71.6,72.0,65176171,4683848612,14604
2011-06-28,72.1,72.6,71.8,72.5,101716180,7347339744,16823
2011-06-29,70.9,72.1,70.4,71.4,93105765,6628947156,21630
2011-06-30,71.4,72.2,71.3,72.2,48913227,3508412909,11473
2011-07-01,72.2,73.0,72.0,72.8,41924811,3041361758,9108
2011-07-04,73.9,73.9,73.1,73.5,44330249,3265852793,10247
2011-07-05,73.2,73.3,72.4,73.2,39009290,2839150300,6807
2011-07-06,73.2,73.4,72.5,72.8,43443966,3169242267,6816
2011-07-07,72.1,72.3,71.5,71.6,47743268,3429527818,12693
2011-07-08,72.1,72.8,72.0,72.5,52961930,3838413159,8251
2011-07-11,72.6,72.6,70.2,71.3,52112506,3701064900,12078
2011-07-12,70.6,70.8,70.1,70.3,40008149,2818009872,8940
2011-07-13,70.5,72.5,70.1,72.2,69109535,4966551927,19813
2011-07-14,70.5,71.4,70.1,70.7,54411654,3845784434,13982
2011-07-15,70.0,70.2,69.5,69.9,89121604,6223266856,20328
2011-07-18,69.7,70.2,69.4,69.7,37965672,2648614211,7786
